OBJECTID_1,AREA_NAME,HOOD_ID,ASSAULT_2014,ASSAULT_2015,ASSAULT_2016,ASSAULT_2017,ASSAULT_2018,ASSAULT_2019,ASSAULT_2020,ASSAULT_2021,ASSAULT_2022,ASSAULT_2023,ASSAULT_RATE_2014,ASSAULT_RATE_2015,ASSAULT_RATE_2016,ASSAULT_RATE_2017,ASSAULT_RATE_2018,ASSAULT_RATE_2019,ASSAULT_RATE_2020,ASSAULT_RATE_2021,ASSAULT_RATE_2022,ASSAULT_RATE_2023,AUTOTHEFT_2014,AUTOTHEFT_2015,AUTOTHEFT_2016,AUTOTHEFT_2017,AUTOTHEFT_2018,AUTOTHEFT_2019,AUTOTHEFT_2020,AUTOTHEFT_2021,AUTOTHEFT_2022,AUTOTHEFT_2023,AUTOTHEFT_RATE_2014,AUTOTHEFT_RATE_2015,AUTOTHEFT_RATE_2016,AUTOTHEFT_RATE_2017,AUTOTHEFT_RATE_2018,AUTOTHEFT_RATE_2019,AUTOTHEFT_RATE_2020,AUTOTHEFT_RATE_2021,AUTOTHEFT_RATE_2022,AUTOTHEFT_RATE_2023,BIKETHEFT_2014,BIKETHEFT_2015,BIKETHEFT_2016,BIKETHEFT_2017,BIKETHEFT_2018,BIKETHEFT_2019,BIKETHEFT_2020,BIKETHEFT_2021,BIKETHEFT_2022,BIKETHEFT_2023,BIKETHEFT_RATE_2014,BIKETHEFT_RATE_2015,BIKETHEFT_RATE_2016,BIKETHEFT_RATE_2017,BIKETHEFT_RATE_2018,BIKETHEFT_RATE_2019,BIKETHEFT_RATE_2020,BIKETHEFT_RATE_2021,BIKETHEFT_RATE_2022,BIKETHEFT_RATE_2023,BREAKENTER_2014,BREAKENTER_2015,BREAKENTER_2016,BREAKENTER_2017,BREAKENTER_2018,BREAKENTER_2019,BREAKENTER_2020,BREAKENTER_2021,BREAKENTER_2022,BREAKENTER_2023,BREAKENTER_RATE_2014,BREAKENTER_RATE_2015,BREAKENTER_RATE_2016,BREAKENTER_RATE_2017,BREAKENTER_RATE_2018,BREAKENTER_RATE_2019,BREAKENTER_RATE_2020,BREAKENTER_RATE_2021,BREAKENTER_RATE_2022,BREAKENTER_RATE_2023,HOMICIDE_2014,HOMICIDE_2015,HOMICIDE_2016,HOMICIDE_2017,HOMICIDE_2018,HOMICIDE_2019,HOMICIDE_2020,HOMICIDE_2021,HOMICIDE_2022,HOMICIDE_2023,HOMICIDE_RATE_2014,HOMICIDE_RATE_2015,HOMICIDE_RATE_2016,HOMICIDE_RATE_2017,HOMICIDE_RATE_2018,HOMICIDE_RATE_2019,HOMICIDE_RATE_2020,HOMICIDE_RATE_2021,HOMICIDE_RATE_2022,HOMICIDE_RATE_2023,ROBBERY_2014,ROBBERY_2015,ROBBERY_2016,ROBBERY_2017,ROBBERY_2018,ROBBERY_2019,ROBBERY_2020,ROBBERY_2021,ROBBERY_2022,ROBBERY_2023,ROBBERY_RATE_2014,ROBBERY_RATE_2015,ROBBERY_RATE_2016,ROBBERY_RATE_2017,ROBBERY_RATE_2018,ROBBERY_RATE_2019,ROBBERY_RATE_2020,ROBBERY_RATE_2021,ROBBERY_RATE_2022,ROBBERY_RATE_2023,SHOOTING_2014,SHOOTING_2015,SHOOTING_2016,SHOOTING_2017,SHOOTING_2018,SHOOTING_2019,SHOOTING_2020,SHOOTING_2021,SHOOTING_2022,SHOOTING_2023,SHOOTING_RATE_2014,SHOOTING_RATE_2015,SHOOTING_RATE_2016,SHOOTING_RATE_2017,SHOOTING_RATE_2018,SHOOTING_RATE_2019,SHOOTING_RATE_2020,SHOOTING_RATE_2021,SHOOTING_RATE_2022,SHOOTING_RATE_2023,THEFTFROMMV_2014,THEFTFROMMV_2015,THEFTFROMMV_2016,THEFTFROMMV_2017,THEFTFROMMV_2018,THEFTFROMMV_2019,THEFTFROMMV_2020,THEFTFROMMV_2021,THEFTFROMMV_2022,THEFTFROMMV_2023,THEFTFROMMV_RATE_2014,THEFTFROMMV_RATE_2015,THEFTFROMMV_RATE_2016,THEFTFROMMV_RATE_2017,THEFTFROMMV_RATE_2018,THEFTFROMMV_RATE_2019,THEFTFROMMV_RATE_2020,THEFTFROMMV_RATE_2021,THEFTFROMMV_RATE_2022,THEFTFROMMV_RATE_2023,THEFTOVER_2014,THEFTOVER_2015,THEFTOVER_2016,THEFTOVER_2017,THEFTOVER_2018,THEFTOVER_2019,THEFTOVER_2020,THEFTOVER_2021,THEFTOVER_2022,THEFTOVER_2023,THEFTOVER_RATE_2014,THEFTOVER_RATE_2015,THEFTOVER_RATE_2016,THEFTOVER_RATE_2017,THEFTOVER_RATE_2018,THEFTOVER_RATE_2019,THEFTOVER_RATE_2020,THEFTOVER_RATE_2021,THEFTOVER_RATE_2022,THEFTOVER_RATE_2023,POPULATION_2023,Shape__Area,Shape__Length
95,Taylor-Massey,61,119,95,97,100,123,115,112,116,115,144,739.4060059,591.9371948,604.5874023,619.8475342,756.132019,703.8374634,686.9058838,717.644165,711.5895996,891.2545776,12,9,6,5,12,11,14,20,15,28,74.56195068,56.07825851,37.39715958,30.99237633,73.76898193,67.32357788,85.86323547,123.7317505,92.81604004,173.2994995,9,8,9,5,17,4,17,17,11,16,55.92146301,49.84734344,56.09573746,30.99237633,104.5060577,24.48130226,104.2624969,105.1719894,68.08194591,99.02828217,32,71,42,27,41,63,31,16,25,18,198.8318634,442.3951721,261.7800903,167.3588257,252.0440216,385.5805054,190.1257324,98.98539734,154.6934052,111.4068222,0,1,1,1,0,1,0,0,1,,0,6.230917931,6.232859612,6.198475361,0,6.120325565,0,0,6.187736034,,25,41,17,18,18,13,27,10,10,28,155.3373871,255.4676361,105.9586105,111.5725555,110.6534729,79.56423187,165.5933838,61.86587524,61.87735748,173.2994995,2,0,2,2,1,2,3,2,3,1,12.42699146,0,12.46571922,12.39695072,6.147415161,12.24065113,18.39926338,12.37317467,18.56320763,6.189267635,30,47,35,38,30,47,56,54,58,33,186.4048767,292.8531494,218.1500854,235.5420532,184.4224548,287.655304,343.4529419,334.0757141,358.977533,204.2458344,4,3,5,2,4,3,8,10,4,3,24.85398293,18.69275284,31.16429901,12.39695072,24.58966064,18.36097717,49.0647049,61.86587524,24.75094414,18.56780434,16157,1062886.52294922,5941.40034404397
96,Woodbine-Lumsden,60,51,41,36,34,41,35,31,33,41,32,626.7666016,506.1103516,444.444458,417.434021,499.5126648,424.6026917,377.2207336,404.8583069,503.6236267,393.072113,2,6,2,1,2,8,4,9,22,16,24.57908249,74.06493378,24.69135857,12.27747059,24.36647224,97.05204773,48.67364502,110.4159012,270.2370605,196.5360565,5,3,7,2,6,8,7,3,1,5,61.44770813,37.03246689,86.41975403,24.55494118,73.09941864,97.05204773,85.17887878,36.80530167,12.28350326,61.4175148,36,18,14,10,14,10,12,11,6,12,442.4234924,222.1947937,172.8395081,122.7747116,170.5653076,121.3150558,146.0209351,134.952774,73.70101929,147.4020386,0,1,0,1,0,1,0,0,0,1,0,12.34415531,0,12.27747059,0,12.13150597,0,0,0,12.28350353,5,7,3,6,6,3,6,2,5,,61.44770813,86.40908813,37.0370369,73.66482544,73.09941864,36.39451599,73.01046753,24.53686714,61.4175148,,0,0,1,1,1,0,0,0,0,,0,0,12.34567928,12.27747059,12.18323612,0,0,0,0,,49,35,36,17,34,35,38,32,15,13,602.187561,432.0454407,444.444458,208.7170105,414.230011,424.6026917,462.3995972,392.5898743,184.2525488,159.6855469,2,3,6,,3,5,1,,1,4,24.57908249,37.03246689,74.07407379,,36.54970932,60.65752792,12.16841125,,12.28350353,49.13401413,8141,1196277.1640625,4871.17849073059
97,Danforth East York,59,75,56,50,82,84,88,59,61,70,102,428.4734802,319.6164551,284.2685852,463.303009,470.3774109,489.6233215,329.0758057,342.5811462,392.861145,570.3740845,6,10,12,9,14,9,16,16,51,51,34.27787781,57.07436752,68.22445679,50.85033035,78.39624023,50.07511139,89.24089813,89.85735321,286.227417,285.1870422,5,4,21,9,9,12,21,22,13,4,28.56489944,22.82974625,119.3927994,50.85033035,50.39757919,66.76681519,117.1286774,123.5538559,72.69473802,22.36761093,31,24,42,25,18,24,33,23,26,12,177.1023712,136.9784851,238.7855988,141.2509155,100.7951584,133.5336304,184.0593414,129.1699371,145.9198608,67.10283661,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,5.577556133,0,0,,4,10,6,10,11,11,9,6,5,4,22.85191917,57.07436752,34.11222839,56.50036621,61.59704208,61.20291519,50.19800186,33.6965065,28.06151009,22.36761093,0,0,0,1,1,1,0,1,0,,0,0,0,5.650036812,5.599731445,5.563901424,0,5.616084576,0,,60,66,43,19,38,83,59,58,50,45,342.7788086,376.6908264,244.4709778,107.3507004,212.7897797,461.8038025,329.0758057,325.7329102,279.5951462,251.6356354,1,3,4,,3,8,5,4,3,4,5.712979794,17.12231064,22.7414856,,16.79919434,44.5112114,27.88777924,22.4643383,16.83690643,22.36761093,17883,2188610.31005859,7623.95239240969
98,Old East York,58,47,50,39,40,58,45,28,35,67,63,495.5192261,528.5971069,411.5660706,419.5510864,604.6075439,466.5146179,291.4541626,367.3769226,703.633667,660.3773804,3,5,6,,9,4,8,19,22,32,31.62888718,52.85971069,63.31785583,,93.81841278,41.46796417,83.27261353,199.433197,231.0438995,335.4297791,4,2,1,5,3,0,8,4,7,6,42.17185211,21.14388466,10.55297565,52.4438858,31.27280235,0,83.27261353,41.98593521,73.37526205,62.89308167,21,11,26,17,28,13,15,6,22,7,221.4022064,116.2913589,274.3773804,178.3092041,291.8794861,134.7708893,156.1361542,62.97890091,231.0438995,73.3752594,0,0,1,0,1,0,0,0,0,,0,0,10.55297565,0,10.42426777,0,0,0,0,,17,4,8,4,6,9,5,7,7,6,179.2303619,42.28776932,84.42380524,41.95510864,62.54560471,93.30292511,52.04538345,73.47538757,73.51396942,62.89308167,0,1,1,1,1,0,1,0,2,2,0,10.57194233,10.55297565,10.48877716,10.42426777,0,10.40907669,0,21.00399017,20.96436119,35,32,17,21,20,36,28,21,26,27,369.0036926,338.3021545,179.400589,220.2643127,208.4853516,373.2117004,291.4541626,220.4261627,272.5366876,283.0188599,4,3,2,2,,3,4,5,1,1,42.17185211,31.71582603,21.10595131,20.97755432,,31.10097504,41.63630676,52.48241806,10.50199509,10.4821806,9540,2349869.3762207,7485.02139969222
99,Runnymede-Bloor West Village,89,27,39,37,32,31,43,32,25,42,58,259.8402405,374.100708,352.2467651,302.3146057,289.8008728,398.8868408,297.0664673,233.7103882,391.6083984,538.4329834,15,12,9,20,26,29,17,20,30,42,144.3556976,115.1079102,85.68164825,188.9466248,243.0588074,269.0166931,157.8165588,186.9683075,279.7202759,389.8997498,21,19,15,21,5,8,8,7,5,15,202.0979767,182.2541962,142.8027344,198.3939514,46.74207687,74.21150208,74.26661682,65.43891144,46.41663572,139.2499084,21,25,22,19,22,27,29,12,22,31,202.0979767,239.8081512,209.4440155,179.4992981,205.6651459,250.4638214,269.2164917,112.1809845,205.1282043,287.7831421,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,9.324008942,,12,19,14,14,19,20,7,5,13,18,115.4845505,182.2541962,133.2825623,132.2626343,177.6198883,185.5287628,64.98329163,46.74207687,121.2121201,167.099884,0,1,0,0,0,0,0,0,0,1,0,9.592326164,0,0,0,0,0,0,0,9.283327103,32,29,18,21,20,35,15,24,19,19,307.9588013,278.1774597,171.3632965,198.3939514,186.9683075,324.6753235,139.2499084,224.361969,176.3832157,176.3832092,1,1,1,,2,2,3,8,,6,9.62371254,9.592326164,9.52018261,,18.69683075,18.55287552,27.84998131,74.787323,,55.69996262,10772,1593616.31176758,6747.78843752808
100,High Park North,88,80,91,90,105,103,91,89,95,129,187,357.2385559,405.0024414,398.106781,457.1777039,440.660553,383.6424866,372.4628601,397.0575867,533.8961792,764.0761719,8,14,7,9,20,25,18,22,36,41,35.72385406,62.30806732,30.96386147,39.18666077,85.56515503,105.3962936,75.32956696,91.95018005,148.9942932,167.5247192,32,36,46,60,53,50,58,29,33,28,142.8954163,160.2207489,203.4768066,261.2443848,226.7476654,210.7925873,242.7286072,121.2070541,134.8369698,114.4071274,17,70,28,54,62,68,32,38,32,54,75.91319275,311.5403442,123.8554459,235.1199493,265.2519836,286.6779175,133.9192352,158.8230438,132.4393616,220.6423187,1,0,0,0,0,0,0,0,1,1,4.465481758,0,0,0,0,0,0,0,4.138730049,4.085968971,15,23,28,35,25,11,17,10,14,24,66.98223114,102.3632584,123.8554459,152.3925629,106.9564438,46.37436676,71.14459229,41.79553604,57.9422226,98.06324768,,,,,,,,,,,,,,,,,,,,,35,21,18,42,29,45,46,27,53,26,156.2918701,93.4621048,79.62135315,182.8710785,124.0694809,189.7133179,192.5088959,112.8479462,216.5563455,106.2351913,5,2,2,2,4,5,4,5,6,4,22.32740974,8.901152611,8.846817017,8.708146095,17.11303139,21.07925797,16.7399044,20.89776802,24.8323822,16.34387589,24474,1882260.83129883,6319.69544078773
101,High Park-Swansea,87,88,123,97,97,84,103,78,87,101,106,375.442627,517.4589844,401.3571777,395.4019165,336.4036865,406.4078369,305.8463745,340.7755432,392.2025452,405.5863647,19,16,12,14,21,29,42,26,76,54,81.06147766,67.31173706,49.65243149,57.06831741,84.10092163,114.4255066,164.6865082,101.8409729,295.1227112,206.6194763,19,22,57,33,46,35,20,31,16,19,81.06147766,92.55364227,235.8490601,134.5181732,184.2210693,138.0997467,78.42214966,121.4257736,61.22058542,72.69944763,46,50,32,40,45,54,50,28,50,52,196.2541046,210.3491821,132.4064941,163.0523376,180.2162628,213.0681763,196.0553589,109.6748886,194.1596832,198.9669037,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3.945707083,0,0,3.883193493,3.826286554,25,41,18,27,13,26,10,12,13,9,106.6598434,172.4863281,74.47865295,110.0603256,52.0624733,102.5883865,39.21107483,47.00352478,50.48151779,34.43658066,0,1,4,3,2,3,2,2,3,3,0,4.206983566,16.55081177,12.2289257,8.00961113,11.83712101,7.842214584,7.833920956,11.64958096,11.4788599,54,71,51,57,27,58,50,33,42,40,230.3852539,298.6958313,211.0228424,232.3495789,108.1297531,228.8510132,196.0553589,129.2596893,160.7040367,153.0514679,8,5,5,10,3,13,8,4,5,10,34.13114929,21.03491783,20.6885128,40.76308441,12.01441765,51.29419327,31.36885834,15.66784191,19.41596794,38.26286697,26135,5357614.60986328,10600.0012077129
102,Roncesvalles,86,78,117,119,112,85,112,111,90,98,136,502.4478149,758.0665894,772.677124,720.7207031,539.6482544,706.0455322,698.9924316,568.5407715,617.2450562,853.2530518,12,6,12,20,22,14,15,18,22,28,77.29966736,38.87520981,77.91701508,128.7001343,139.6736755,88.25569153,94.45843506,113.7081528,138.5652161,175.6697388,26,42,28,72,68,54,45,24,21,21,167.482605,272.1264648,181.8063812,463.3204651,431.7186279,340.4147949,283.3753052,151.6108704,131.7523057,131.7523041,38,36,42,48,75,95,67,67,53,48,244.7822723,233.2512665,272.7095642,308.8803101,476.1602478,598.8778687,421.9143677,423.2470093,333.8162231,301.1481323,0,0,0,0,2,1,0,0,0,,0,0,0,0,12.69760609,6.303977966,0,0,0,,24,20,30,25,22,25,22,12,17,21,154.5993347,129.5840302,194.7925415,160.8751678,139.6736755,157.5994415,138.5390472,75.80543518,107.0731277,131.7523041,0,0,4,6,2,5,1,3,0,1,0,0,25.97233963,38.61003876,12.69760609,31.51988983,6.29722929,18.9513588,0,6.273919106,23,28,34,59,55,45,51,41,42,39,148.1576843,181.4176483,220.7648926,379.6653748,349.1841736,283.6790161,321.1586914,259.0018921,263.5046113,244.6828461,2,2,3,12,5,10,4,8,8,5,12.88327789,12.95840359,19.47925377,77.22007751,31.74401665,63.03977966,25.18891716,50.53695679,50.38735199,31.36959648,15939,1504504.51928711,6163.74118560016
103,South Parkdale,85,205,227,237,235,220,256,251,274,274,324,958.0334473,1059.411011,1102.120483,1077.734497,992.0187378,1138.587402,1108.951172,1209.125854,1199.597168,1405.395996,13,20,23,19,17,22,17,17,33,43,60.75334167,93.34017944,106.9568481,87.1359787,76.65599823,97.8473587,75.10824585,75.01875305,144.4770355,186.5186157,26,24,31,46,44,78,50,32,29,30,121.5066833,112.0082169,144.1592255,210.9607849,198.4037476,346.9133606,220.906601,141.2117767,125.7916197,130.1292572,45,51,71,58,78,89,89,63,61,63,210.3000336,238.0174561,330.1711426,265.9940491,351.7157288,395.8370361,393.2137451,278.0106812,267.0635986,273.2714539,0,0,1,0,0,1,0,0,1,,0,0,4.650297642,0,0,4.44760704,0,0,4.378091812,,24,39,41,31,37,34,19,20,9,23,112.1600113,182.0133514,190.6622009,142.16922,166.8395233,151.2186432,83.94451141,88.25735474,39.40282822,99.76576996,0,1,7,6,6,2,4,4,3,,0,4.667008877,32.55208206,27.51662445,27.05505753,8.895214081,17.67252731,17.65147209,13.13427639,,79,43,49,86,44,55,41,52,59,34,369.1933899,200.6813812,227.8645782,394.4049377,198.4037476,244.6183929,181.1434174,229.4691315,255.9208814,147.4798279,5,4,9,11,9,24,13,6,10,21,23.36667061,18.66803551,41.85268021,50.44714355,40.58258438,106.742569,57.43571472,26.47720718,43.78092194,91.09048462,23054,2287026.29760742,10818.6013779085
104,Little Portugal,84,82,80,110,93,87,88,84,107,113,129,571.0306396,531.8795166,698.678833,580.270813,530.4230957,526.8199463,497.7187805,630.784668,657.9330444,741.421936,11,14,12,18,12,11,28,7,26,23,76.60166931,93.07891846,76.21951294,112.3104782,73.16181183,65.85249329,165.9062653,41.26628494,151.3828278,132.1914978,39,40,41,81,56,64,74,42,19,17,271.587738,265.9397583,260.4166565,505.3971558,341.4217834,383.1417542,438.4665527,247.5977173,109.2016783,97.70676422,41,39,40,40,56,58,54,40,32,32,285.5153198,259.2912598,254.0650482,249.5788422,341.4217834,347.222229,319.9620667,235.8073425,186.3173218,183.9186096,1,2,1,0,1,0,0,0,0,,6.963788509,13.29698849,6.351625919,0,6.096817493,0,0,0,0,,11,7,9,13,12,10,9,10,14,15,76.60166931,46.53945923,57.1646347,81.11312103,73.16181183,59.86590195,53.32701492,58.95183563,81.51382446,86.21185303,0,1,0,0,1,1,0,1,0,1,0,6.648494244,0,0,6.096817493,5.986589909,0,5.895183563,0,5.747456551,25,32,31,44,31,41,43,26,30,45,174.0947113,212.7518158,196.9004059,274.5367126,189.0013428,245.4501953,254.7846222,153.2747803,172.4237025,258.6355591,5,1,4,2,11,9,6,7,4,10,34.81894302,6.648494244,25.40650368,12.47894192,67.06499481,53.87931061,35.55134201,41.26628494,23.28966522,57.47456741,17399,1216333.33007813,5440.80926362607
105,Dufferin Grove,83,94,91,94,85,118,91,86,89,86,148,775.9616699,750.1442871,771.8203735,690.7199707,945.2855835,722.7384644,682.3230591,708.0350342,681.4039917,1164.529053,12,7,8,11,17,6,18,20,10,18,99.05893707,57.70340347,65.68683624,89.38729095,136.1852112,47.6530838,142.8118134,159.1089935,79.2330246,141.6319122,26,40,45,45,30,45,37,28,37,58,214.6277008,329.7337341,369.4884644,365.675293,240.3268433,357.3981323,293.5575867,222.7525787,291.1322685,456.3695068,28,34,27,25,46,44,56,29,27,36,231.1375275,280.2736816,221.6930847,203.1529388,368.5011597,349.4559631,444.3034058,230.7080383,213.9291687,283.2638245,0,0,1,0,0,0,1,0,0,,0,0,8.21085453,0,0,0,7.933989048,0,0,,33,34,21,13,26,32,20,4,19,29,272.4120789,280.2736816,172.427948,105.6395264,208.2832642,254.1497955,158.6797791,31.82179832,150.5427399,228.1847534,0,0,1,2,2,0,3,2,2,1,0,0,8.21085453,16.25223541,16.02178955,0,23.80196762,15.91089916,15.8466053,7.868439674,54,30,38,34,48,45,47,24,25,39,445.7652283,247.3003082,312.0124817,276.2879944,384.5229492,357.3981323,372.8974915,190.9307861,196.7109922,306.8691406,8,5,3,3,9,8,4,3,6,8,66.03929138,41.21671677,24.63256454,24.37835121,72.09805298,63.53744888,31.73595619,23.86634827,47.539814,62.9475174,12709,1387929.25976563,5148.23705892718
106,Trinity-Bellwoods,81,120,112,137,128,123,114,103,127,137,139,701.6312866,660.3384399,811.7075195,750.1171875,710.7772217,651.6147461,587.2626953,726.0877075,779.3833008,780.2851563,13,16,23,23,20,23,15,19,31,28,76.01005554,94.33406067,136.2720642,134.7866821,115.5735321,131.4661407,85.52368927,108.6272964,176.3568115,157.1797485,38,42,69,60,66,59,80,39,31,46,222.1832428,247.6269073,408.8162231,351.6174316,381.3926697,337.2391968,456.1263428,222.971817,174.0204334,258.223877,68,56,46,69,63,110,86,49,69,73,397.5910645,330.16922,272.5441284,404.3600464,364.0566406,628.7510986,490.3358154,280.1440735,392.5361328,409.7900391,0,0,1,0,0,0,1,0,0,,0,0,5.924872398,0,0,0,5.701579571,0,0,,26,15,17,20,15,22,21,19,31,25,152.0201111,88.43817902,100.7228317,117.2058105,86.68015289,125.7502136,119.7331696,108.6272964,176.3568115,140.3390656,0,3,2,1,1,0,2,2,1,1,0,17.68763542,11.8497448,5.860290527,5.77867651,0,11.40315914,11.43445206,5.688929558,5.613562584,97,66,63,67,66,57,30,28,37,40,567.1519775,389.1279907,373.2669678,392.6394653,381.3926697,325.807373,171.0473785,160.0823212,207.7018076,224.5424957,9,6,2,6,8,3,8,8,10,9,52.62234879,35.37527084,11.8497448,35.16174316,46.22941208,17.14775658,45.61263657,45.73780823,56.88929367,50.52206039,17814,1729614.94775391,5343.06048878188
107,Don Valley Village,47,112,137,135,128,123,149,99,120,117,166,404.1862183,495.2821655,487.9812012,456.71875,432.2462769,517.4329834,342.4776001,415.5844116,402.3522034,564.1652832,50,28,28,29,26,21,36,34,69,161,180.4402771,101.2255554,101.2109146,103.4753418,91.369133,72.92679596,124.5373077,117.7489166,237.2846375,547.1723633,7,7,2,4,9,4,6,17,4,7,25.26163864,25.30638885,7.229351044,14.27246094,31.6277771,13.8908186,20.75621796,58.87445831,13.59434475,23.79010391,80,47,66,32,58,34,30,31,31,45,288.7044373,169.9143219,238.5685883,114.1796875,203.8234406,118.0719528,103.7810898,107.3593063,106.6061401,152.9363708,2,0,0,0,0,0,2,0,0,2,7.217610836,0,0,0,0,0,6.918739319,0,0,6.797172546,46,33,24,19,36,34,23,18,29,30,166.0050507,119.3015442,86.75221252,67.79418945,126.5111084,118.0719528,79.56550598,62.33766174,99.72832489,101.9575882,1,2,1,0,2,3,0,2,2,5,3.608805418,7.230396748,3.614675522,0,7.028394699,10.41811371,0,6.92640686,6.877815723,16.99293137,77,102,54,36,50,69,55,63,82,104,277.8780212,368.7502136,195.1924744,128.4521484,175.7098694,239.6166077,190.2653351,218.1818237,278.6840674,353.4529724,8,6,8,10,11,14,6,11,11,14,28.87044334,21.69118881,28.91740417,35.68115234,38.65616989,48.6178627,20.75621796,38.09523773,37.82798767,47.58020782,29424,4212455.24804688,8326.57889326257
108,Pleasant View,46,32,42,52,44,39,44,40,26,32,52,193.9511414,256.6923218,319.5673523,268.4072571,235.3083191,263.7415466,239.9232178,156.8343658,192.6318359,310.7817383,11,6,7,17,13,24,28,14,27,45,66.6707077,36.67033386,43.01868057,103.7027969,78.43610382,143.859024,167.9462585,84.44927216,162.5331116,268.9457397,1,0,2,2,1,3,6,8,2,11,6.060973167,0,12.29105186,12.20032978,6.033546448,17.98237801,35.98848343,48.25672531,11.95314368,65.74228668,18,18,32,11,33,12,19,17,15,17,109.0975189,110.0110016,196.6568298,67.10181427,199.1070404,71.92951202,113.9635315,102.5455399,90.2961731,101.6017227,,,,,,,,,,,,,,,,,,,,,6,16,13,5,9,14,10,8,9,14,36.36584091,97.78755951,79.89183807,30.50082397,54.30191803,83.91776276,59.98080444,48.25672531,54.17770386,83.6720047,0,1,1,0,1,0,0,0,0,,0,6.111722469,6.145525932,0,6.033546448,0,0,0,0,,33,46,13,26,29,46,47,73,52,36,200.0121155,281.1392212,79.89183807,158.6042786,174.9728546,275.7297974,281.90979,440.3426208,310.7817356,215.1565857,2,5,3,5,5,4,6,6,4,5,12.12194633,30.55861092,18.43657875,30.50082397,30.16773224,23.97650337,35.98848343,36.19254303,24.07897949,29.88285828,16732,2967457.81640625,7944.79984789075
109,Flemingdon Park,44,131,150,159,126,148,153,132,148,142,167,578.2643433,663.5993652,703.2597656,552.2682495,641.7761841,658.5744019,567.6442871,640.0276489,612.2009277,711.0921631,8,7,5,12,8,9,18,17,22,39,35.3138504,30.96796989,22.11508751,52.59697723,34.69060135,38.7396698,77.40603638,73.51669312,94.84803009,166.063446,13,10,4,5,2,7,4,5,4,6,57.38500977,44.2399559,17.69207001,21.91540718,8.672650337,30.13085365,17.20134163,21.62255669,17.03214818,25.54822159,50,20,14,12,14,16,12,10,22,24,220.7115784,88.4799118,61.92224503,52.59697723,60.70855713,68.87052155,51.60402679,43.24511337,94.84803009,102.1928864,1,0,0,0,0,0,0,1,0,,4.4142313,0,0,0,0,0,0,4.324511528,0,,27,20,25,20,16,13,5,4,13,13,119.1842499,88.4799118,110.5754318,87.66162872,69.3812027,55.95730209,21.50167656,17.29804611,56.04656219,55.35448074,6,5,8,5,6,9,14,8,1,4,26.48538971,22.11997795,35.38414001,21.91540718,26.01795197,38.7396698,60.20469666,34.59609222,4.311274052,17.03214836,112,16,47,16,25,17,29,35,27,49,494.3939209,70.78393555,207.8818207,70.12930298,108.4081345,73.17493439,124.7097244,151.3578949,114.9670002,208.6438141,9,3,3,4,1,3,3,2,1,5,39.72808456,13.27198696,13.26905251,17.53232574,4.336325169,12.91322327,12.9010067,8.649023056,4.311274052,21.29018593,23485,2473284.11743164,8487.7664742086
110,Victoria Village,43,103,127,126,75,108,122,114,97,122,146,584.5961914,720.8945923,713.9619141,420.0974731,595.9278564,666.3389893,620.2056274,528.5527344,660.9241943,785.2839966,20,12,21,14,11,15,17,40,35,54,113.5138168,68.11602783,118.9936523,78.41819,60.69635391,81.92691803,92.48680878,217.9598999,189.6094055,290.4475098,3,3,1,1,3,1,1,3,5,2,17.02707291,17.02900696,5.66636467,5.601299286,16.55355072,5.461794853,5.4404006,16.34699249,26.89328744,10.75731468,39,46,22,32,36,59,34,22,38,26,221.351944,261.1114197,124.6600189,179.2415771,198.6426086,322.2458801,184.9736176,119.8779449,205.8616333,139.8450928,0,0,2,1,0,1,0,0,0,,0,0,11.33272934,5.601299286,0,5.461794853,0,0,0,,7,15,12,15,13,13,11,9,10,16,39.72983551,85.14502716,67.99637604,84.0194931,71.73205566,71.00333405,59.84440613,49.04097748,54.17411423,86.05851746,3,0,7,3,1,7,7,3,3,4,17.02707291,0,39.66455078,16.80389786,5.517850399,38.23256302,38.08280182,16.34699249,16.25223541,21.51462936,37,38,33,37,43,38,41,64,58,55,210.0005646,215.7007446,186.9900208,207.2480774,237.2675629,207.5482025,223.0564117,348.7358398,311.9621343,295.8261719,5,6,4,5,3,4,5,5,3,11,28.37845421,34.05801392,22.66545868,28.00649834,16.55355072,21.84717941,27.20200157,27.24498749,16.25223541,59.16523361,18592,4755237.52075195,11802.19690199
